,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1.0000000000000007,1.0000000000000007,0.9422540355309537,0.8726004287008599,0.6944677578904014,0.9747247379427099,0.38429514998330433,0.32350407167732786,0.43383609280928287,0.4198921205377789,0.42258144555927074,0.445456467888667,0.22611511364102635,0.3048239484280362,0.21562502949838316,0.2567517675320795
1,1.0000000000000007,1.0000000000000007,0.9422540355309537,0.8726004287008599,0.6944677578904014,0.9747247379427099,0.38429514998330433,0.32350407167732786,0.43383609280928287,0.4198921205377789,0.42258144555927074,0.445456467888667,0.22611511364102635,0.3048239484280362,0.21562502949838316,0.2567517675320795
2,0.9422540355309537,0.9422540355309537,1.0,0.8466687784675778,0.6780957730933027,0.9197617265797804,0.3774758140225507,0.3316438202588512,0.4382868300872849,0.4160505946920016,0.41936290359052303,0.4379357601124049,0.2258806225071443,0.30013453345907715,0.21540129375380113,0.25341585237797376
3,0.8726004287008599,0.8726004287008599,0.8466687784675778,1.0000000000000013,0.6518983715515548,0.8519076852212557,0.3698784290046794,0.3243115330269172,0.41559255831610536,0.39188662843953503,0.5254376717877275,0.47331566441872497,0.4252085041382913,0.3252585089681175,0.3100543557871912,0.30130909291010854
4,0.6944677578904014,0.6944677578904014,0.6780957730933027,0.6518983715515548,1.0000000000000002,0.6803620170484502,0.3738851690943052,0.3349274756532395,0.416599832465199,0.36888898741756365,0.3447206391496011,0.4241539526388067,0.22887274495004212,0.22601645835957196,0.20771282912460065,0.3415433707667753
5,0.9747247379427099,0.9747247379427099,0.9197617265797804,0.8519076852212557,0.6803620170484502,1.0000000000000004,0.3858473324984344,0.33286818116160144,0.4292575956466744,0.4096010138795873,0.41281646871374594,0.4476875189850281,0.22119966161943738,0.3119627890243978,0.22097559436899142,0.26128141296394086
6,0.38429514998330433,0.38429514998330433,0.3774758140225507,0.3698784290046794,0.3738851690943052,0.3858473324984344,0.9999999999999996,0.6299184252908625,0.33524929048835617,0.3452132543985554,0.26388869136435994,0.30247060445359863,0.31927284960482527,0.18709144943797085,0.18741305414138867,0.25201593738465905
7,0.32350407167732786,0.32350407167732786,0.3316438202588512,0.3243115330269172,0.3349274756532395,0.33286818116160144,0.6299184252908625,0.9999999999999997,0.2918618950733615,0.28777767629838213,0.2641912114564933,0.3114541638676047,0.28700118488447235,0.16538787806751992,0.19099573335155665,0.2604715567044705
8,0.43383609280928287,0.43383609280928287,0.4382868300872849,0.41559255831610536,0.416599832465199,0.4292575956466744,0.33524929048835617,0.2918618950733615,0.9999999999999999,0.7964185694909217,0.33331078518346235,0.3374226554257487,0.20089095791646075,0.26380578649714,0.18912408441869408,0.28818699882201004
9,0.4198921205377789,0.4198921205377789,0.4160505946920016,0.39188662843953503,0.36888898741756365,0.4096010138795873,0.3452132543985554,0.28777767629838213,0.7964185694909217,0.9999999999999999,0.3034429248984052,0.31107445872012435,0.23152678349448913,0.2706173969441791,0.19472205804844936,0.30923142966376965
10,0.42258144555927074,0.42258144555927074,0.41936290359052303,0.5254376717877275,0.3447206391496011,0.41281646871374594,0.26388869136435994,0.2641912114564933,0.33331078518346235,0.3034429248984052,0.9999999999999999,0.661157552080843,0.36398428842267844,0.3624145439914469,0.373406608406277,0.32935434072615244
11,0.445456467888667,0.445456467888667,0.4379357601124049,0.47331566441872497,0.4241539526388067,0.4476875189850281,0.30247060445359863,0.3114541638676047,0.3374226554257487,0.31107445872012435,0.661157552080843,1.0000000000000002,0.33665981221006774,0.371994112952754,0.3421046828484709,0.44897674786173297
12,0.22611511364102635,0.22611511364102635,0.2258806225071443,0.4252085041382913,0.22887274495004212,0.22119966161943738,0.31927284960482527,0.28700118488447235,0.20089095791646075,0.23152678349448913,0.36398428842267844,0.33665981221006774,1.0,0.22946860550508733,0.36659673192239783,0.29111731706271377
13,0.3048239484280362,0.3048239484280362,0.30013453345907715,0.3252585089681175,0.22601645835957196,0.3119627890243978,0.18709144943797085,0.16538787806751992,0.26380578649714,0.2706173969441791,0.3624145439914469,0.371994112952754,0.22946860550508733,0.9999999999999992,0.3877331705464147,0.3891189590418272
14,0.21562502949838316,0.21562502949838316,0.21540129375380113,0.3100543557871912,0.20771282912460065,0.22097559436899142,0.18741305414138867,0.19099573335155665,0.18912408441869408,0.19472205804844936,0.373406608406277,0.3421046828484709,0.36659673192239783,0.3877331705464147,1.0,0.40715285409787944
15,0.2567517675320795,0.2567517675320795,0.25341585237797376,0.30130909291010854,0.3415433707667753,0.26128141296394086,0.25201593738465905,0.2604715567044705,0.28818699882201004,0.30923142966376965,0.32935434072615244,0.44897674786173297,0.29111731706271377,0.3891189590418272,0.40715285409787944,1.0000000000000004
